DOI,Título,Autores,Año,Citas,Revista
10.1007/s40747-017-0042-z,An innovative multi-segment strategy for the classification of legal judgments using the k-nearest neighbour classifier,S. Pudaruth and K. M. S. Soyjaudah and R. P. Gunputh,2018,2,Complex &amp; Intelligent Systems
10.1007/s40747-022-00668-y,1-Norm random vector functional link networks for classification problems,Barenya Bikash Hazarika and Deepak Gupta,2022,1,Complex &amp; Intelligent Systems
10.1007/s40747-021-00585-6,Group decision making method with hesitant fuzzy preference relations based on additive consistency and consensus,Jian Li and Li-li Niu and Qiongxia Chen and Zhong-xing Wang and Wenjing Li,2022,1,Complex &amp; Intelligent Systems
10.1007/s40747-022-00871-x,Dynamic multi-objective sequence-wise recommendation framework via deep reinforcement learning,Xiankun Zhang and Yuhu Shang and Yimeng Ren and Kun Liang,2022,0,Complex &amp; Intelligent Systems
10.1007/s40747-022-00908-1,A swarm-optimizer-assisted simulation and prediction model for emerging infectious diseases based on SEIR,Xuan-Li Shi and Feng-Feng Wei and Wei-Neng Chen,2022,0,Complex &amp; Intelligent Systems
10.1007/s40747-022-00897-1,DynK-hydra: improved dynamic architecture ensembling for efficient inference,Tudor Alexandru Ileni and Adrian Sergiu Darabant and Diana Laura Borza and Alexandru Ion Marinescu,2022,0,Complex &amp; Intelligent Systems
10.1007/s40747-022-00727-4,A system for electric vehicle’s energy-aware routing in a transportation network through real-time prediction of energy consumption,Shatrughan Modi and Jhilik Bhattacharya,2022,1,Complex &amp; Intelligent Systems
10.1007/s40747-021-00611-7,Semi-supervised multi-label classification using an extended graph-based manifold regularization,Ding Li and Scott Dick,2022,1,Complex &amp; Intelligent Systems
10.1007/s40747-021-00294-0,Stance detection using improved whale optimization algorithm,Avinash Chandra Pandey and Vinay Anand Tikkiwal,2021,11,Complex &amp; Intelligent Systems
10.1007/s40747-019-0112-5,Special issue on “Pythagorean fuzzy set and its extensions in decision-making process”,Harish Garg,2019,6,Complex &amp; Intelligent Systems
10.1007/s40747-019-0106-3,Simplified interval-valued Pythagorean fuzzy graphs with application,Muhammad Akram and Sumera Naz and Bijan Davvaz,2019,13,Complex &amp; Intelligent Systems
10.1007/s40747-021-00431-9,General type industrial temperature system control based on fuzzy fractional-order PID controller,Lu Liu and Dingyu Xue and Shuo Zhang,2021,7,Complex &amp; Intelligent Systems
10.1007/s40747-021-00295-z,Emotion classification from speech signal based on empirical mode decomposition and non-linear features,Palani Thanaraj Krishnan and Alex Noel Joseph Raj and Vijayarajan Rajangam,2021,19,Complex &amp; Intelligent Systems
10.1007/s40747-022-00681-1,An integrated quality-function-deployment and stochastic-dominance-based decision-making approach for prioritizing product concept alternatives,Zeng-Qiang Wang and Zhen-Song Chen and Harish Garg and Yun Pu and Kwai-Sang Chin,2022,2,Complex &amp; Intelligent Systems
10.1007/s40747-021-00500-z,Correlation coefficients of credibility interval-valued neutrosophic sets and their group decision-making method in single- and interval-valued hybrid neutrosophic multi-valued environment,Jun Ye and Shigui Du and Rui Yong,2021,4,Complex &amp; Intelligent Systems
10.1007/s40747-021-00279-z,A holistic FMEA approach by fuzzy-based Bayesian network and best–worst method,Melih Yucesan and Muhammet Gul and Erkan Celik,2021,26,Complex &amp; Intelligent Systems
10.1007/s40747-021-00602-8,Traffic incident detection based on a global trajectory spatiotemporal map,Haoxiang Liang and Huansheng Song and Xu Yun and Shijie Sun and Yingxuan Wang and Zhaoyang Zhang,2022,3,Complex &amp; Intelligent Systems
10.1007/s40747-021-00398-7,Comparative performance analysis of quantum machine learning with deep learning for diabetes prediction,Himanshu Gupta and Hirdesh Varshney and Tarun Kumar Sharma and Nikhil Pachauri and Om Prakash Verma,2022,16,Complex &amp; Intelligent Systems
10.1007/s40747-022-00914-3,Two-stream temporal enhanced Fisher vector encoding for skeleton-based action recognition,Jun Tang and Baodi Liu and Wenhui Guo and Yanjiang Wang,2022,0,Complex &amp; Intelligent Systems
10.1007/s40747-021-00447-1,Supporting autism spectrum disorder screening and intervention with machine learning and wearables: a systematic literature review,Rita Francese and Xiaomin Yang,2022,4,Complex &amp; Intelligent Systems
10.1007/s40747-022-00937-w,DBCC2: an improved difficulty-based cooperative co-evolution for many-modal optimization,Yingying Qiao and Wenjian Luo and Xin Lin and Peilan Xu and Mike Preuss,2023,0,Complex &amp; Intelligent Systems
10.1007/s40747-022-00790-x,Quantifying safety risks of deep neural networks,Peipei Xu and Wenjie Ruan and Xiaowei Huang,2022,3,Complex &amp; Intelligent Systems
10.1007/s40747-018-0071-2,A quarter century of particle swarm optimization,Shi Cheng and Hui Lu and Xiujuan Lei and Yuhui Shi,2018,42,Complex &amp; Intelligent Systems
10.1007/s40747-022-00672-2,Combating the infodemic: COVID-19 induced fake news recognition in social media networks,Shankar Biradar and Sunil Saumya and Arun Chauhan,2022,5,Complex &amp; Intelligent Systems
10.1007/s40747-020-00200-0,A new recommendation system using map-reduce-based tournament empowered Whale optimization algorithm,Ashish Kumar Tripathi and Himanshu Mittal and Pranav Saxena and Siddharth Gupta,2021,17,Complex &amp; Intelligent Systems
10.1007/s40747-022-00671-3,Rethinking ResNets: improved stacking strategies with high-order schemes for image classification,Zhengbo Luo and Zitang Sun and Weilian Zhou and Zizhang Wu and Sei-ichiro Kamata,2022,2,Complex &amp; Intelligent Systems
10.1007/s40747-021-00617-1,TVS: a trusted verification scheme for office documents based on blockchain,Xue Zhai and Shanchen Pang and Min Wang and Sibo Qiao and Zhihan Lv,2022,2,Complex &amp; Intelligent Systems
10.1007/s40747-020-00268-8,Second-order neutrosophic boundary-value problem,Sandip Moi and Suvankar Biswas and Smita Pal(Sarkar),2021,3,Complex &amp; Intelligent Systems
10.1007/s40747-021-00448-0,Question-aware memory network for multi-hop question answering in human–robot interaction,Xinmeng Li and Mamoun Alazab and Qian Li and Keping Yu and Quanjun Yin,2022,3,Complex &amp; Intelligent Systems
10.1007/s40747-022-00954-9,Robust neural dynamics with adaptive coefficient applied to solve the dynamic matrix square root,Chengze Jiang and Chaomin Wu and Xiuchun Xiao and Cong Lin,2022,0,Complex &amp; Intelligent Systems
10.1007/s40747-020-00183-y,An ontology enabled internet of things framework in intelligent agriculture for preventing post-harvest losses,P. Sanjeevi and B. Siva Kumar and S. Prasanna and J. Maruthupandi and R. Manikandan and A. Baseera,2021,6,Complex &amp; Intelligent Systems
10.1007/s40747-020-00213-9,Evolutionary optimization of neural network to predict sediment transport without sedimentation,Isa Ebtehaj and Hossein Bonakdari and Amir Hossein Zaji and Bahram Gharabaghi,2021,9,Complex &amp; Intelligent Systems
10.1007/s40747-021-00465-z,A weighted least squares optimisation strategy for medical image super resolution via multiscale convolutional neural networks for healthcare applications,Bhawna Goyal and Dawa Chyophel Lepcha and Ayush Dogra and Shui-Hua Wang,2022,7,Complex &amp; Intelligent Systems
10.1007/s40747-021-00324-x,Hand gesture classification using a novel CNN-crow search algorithm,Thippa Reddy Gadekallu and Mamoun Alazab and Rajesh Kaluri and Praveen Kumar Reddy Maddikunta and Sweta Bhattacharya and Kuruva Lakshmanna and Parimala M,2021,80,Complex &amp; Intelligent Systems
10.1007/s40747-020-00230-8,A multi-objective hyper-heuristic algorithm based on adaptive epsilon-greedy selection,Tailong Yang and Shuyan Zhang and Cuixia Li,2021,8,Complex &amp; Intelligent Systems
10.1007/s40747-021-00538-z,Critic-observer-based decentralized force/position approximate optimal control for modular and reconfigurable manipulators with uncertain environmental constraints,Yuanchun Li and Xinye Zhu and Tianjiao An and Bo Dong,2022,1,Complex &amp; Intelligent Systems
10.1007/s40747-023-00988-7,Efficient S-box construction based on quantum-inspired quantum walks with PSO algorithm and its application to image cryptosystem,Bassem Abd-El-Atty,2023,0,Complex &amp; Intelligent Systems
10.1007/s40747-022-00865-9,Multi-scale progressive blind face deblurring,Hao Zhang and Canghong Shi and Xian Zhang and Linfeng Wu and Xiaojie Li and Jing Peng and Xi Wu and Jiancheng Lv,2022,0,Complex &amp; Intelligent Systems
10.1007/s40747-021-00308-x,Heuristic rank selection with progressively searching tensor ring network,Nannan Li and Yu Pan and Yaran Chen and Zixiang Ding and Dongbin Zhao and Zenglin Xu,2022,4,Complex &amp; Intelligent Systems
10.1007/s40747-018-0067-y,A hybrid decision support model using axiomatic fuzzy set theory in AHP and TOPSIS for multicriteria route selection,Sunil Pratap Singh and Preetvanti Singh,2018,16,Complex &amp; Intelligent Systems
10.1007/s40747-015-0004-2,Fault detection and classification by unsupervised feature extraction and dimensionality reduction,Praveen Chopra and Sandeep Kumar Yadav,2015,19,Complex &amp; Intelligent Systems
10.1007/s40747-021-00352-7,Accelerate the optimization of large-scale manufacturing planning using game theory,Hui-Ling Zhen and Zhenkun Wang and Xijun Li and Qingfu Zhang and Mingxuan Yuan and Jia Zeng,2022,2,Complex &amp; Intelligent Systems
10.1007/s40747-022-00953-w,An integrated group decision-making method for the evaluation of hypertension follow-up systems using interval-valued q-rung orthopair fuzzy sets,Benting Wan and Zhaopeng Hu and Harish Garg and Youyu Cheng and Mengjie Han,2023,0,Complex &amp; Intelligent Systems
10.1007/s40747-023-00967-y,Automatic multi-documents text summarization by a large-scale sparse multi-objective optimization algorithm,H. Abo-Bakr and S. A. Mohamed,2023,0,Complex &amp; Intelligent Systems
10.1007/s40747-022-00793-8,Improved PSPNet-based water shoreline detection in complex inland river scenarios,Yuheng Yin and Yangang Guo and Liwei Deng and Borong Chai,2023,4,Complex &amp; Intelligent Systems
10.1007/s40747-021-00576-7,Secure transmission technique for data in IoT edge computing infrastructure,Rohit Sharma and Rajeev Arya,2022,4,Complex &amp; Intelligent Systems
10.1007/s40747-019-0096-1,Maximum power point tracking of the solar power plants in shadow mode through artificial neural network,Z. Zandi and A. H. Mazinan,2019,14,Complex &amp; Intelligent Systems
10.1007/s40747-019-00122-6,A review of energy-efficient scheduling in intelligent production systems,Kaizhou Gao and Yun Huang and Ali Sadollah and Ling Wang,2020,84,Complex &amp; Intelligent Systems
10.1007/s40747-019-0113-4,Evolutionary multiobjective optimization: open research areas and some challenges lying ahead,Carlos A. Coello Coello and Silvia González Brambila and Josué Figueroa Gamboa and Ma Guadalupe Castillo Tapia and Raquel Hernández Gómez,2020,72,Complex &amp; Intelligent Systems
10.1007/s40747-020-00245-1,Stability analysis of genetic regulatory networks via a linear parameterization approach,Shasha Xiao and Zhanshan Wang,2022,2,Complex &amp; Intelligent Systems
10.1007/s40747-021-00512-9,WEClustering: word embeddings based text clustering technique for large datasets,Vivek Mehta and Seema Bawa and Jasmeet Singh,2021,3,Complex &amp; Intelligent Systems
10.1007/s40747-020-00225-5,RETRACTED ARTICLE: Towards secure deep learning architecture for smart farming-based applications,R. Udendhran and M. Balamurugan,2021,14,Complex &amp; Intelligent Systems
10.1007/s40747-021-00393-y,Span identification and technique classification of propaganda in news articles,Wei Li and Shiqian Li and Chenhao Liu and Longfei Lu and Ziyu Shi and Shiping Wen,2022,1,Complex &amp; Intelligent Systems
10.1007/s40747-021-00526-3,Modified chess patterns: handcrafted feature descriptors for facial expression recognition,Mukku Nisanth Kartheek and Munaga V. N. K. Prasad and Raju Bhukya,2021,2,Complex &amp; Intelligent Systems
10.1007/s40747-022-00704-x,Topological approach to generate new rough set models,Tareq M. Al-shami,2022,15,Complex &amp; Intelligent Systems
10.1007/s40747-021-00484-w,Enhancing hierarchical surrogate-assisted evolutionary algorithm for high-dimensional expensive optimization via random projection,Xiaodong Ren and Daofu Guo and Zhigang Ren and Yongsheng Liang and An Chen,2021,3,Complex &amp; Intelligent Systems
10.1007/s40747-023-00987-8,Differential evolution-based transfer rough clustering algorithm,Feng Zhao and Chaofei Wang and Hanqiang Liu,2023,0,Complex &amp; Intelligent Systems
10.1007/s40747-020-00178-9,A robust zeroing neural network for solving dynamic nonlinear equations and its application to kinematic control of mobile manipulator,Jie Jin,2021,15,Complex &amp; Intelligent Systems
10.1007/s40747-018-0081-0,An advanced fuzzy collaborative intelligence approach for fitting the uncertain unit cost learning process,Yu-Cheng Lin and Toly Chen,2019,12,Complex &amp; Intelligent Systems
10.1007/s40747-018-0070-3,Circuit design and simulation for the fractional-order chaotic behavior in a new dynamical system,Z. Hammouch and T. Mekkaoui,2018,33,Complex &amp; Intelligent Systems
10.1007/s40747-022-00754-1,Hall effect on MHD Jeffrey fluid flow with Cattaneo–Christov heat flux model: an application of stochastic neural computing,Muhammad Awais and Huma Rehman and Muhammad Asif Zahoor Raja and Saeed Ehsan Awan and Aamir Ali and Muhammad Shoaib and Muhammad Yousaf Malik,2022,3,Complex &amp; Intelligent Systems
10.1007/s40747-020-00145-4,Generalized dice similarity measures for q-rung orthopair fuzzy sets with applications,Naeem Jan and Lemnaouar Zedam and Tahir Mahmood and Ewa Rak and Zeeshan Ali,2020,16,Complex &amp; Intelligent Systems
10.1007/s40747-021-00520-9,Dynamic sourcing strategies for supply disruptions under consumer stockpiling,Shanshan Li and Yong He and Li Zhou,2022,3,Complex &amp; Intelligent Systems
10.1007/s40747-020-00257-x,Novel and accurate non-linear index for the automated detection of haemorrhagic brain stroke using CT images,U. Raghavendra and The-Hanh Pham and Anjan Gudigar and V. Vidhya and B. Nageswara Rao and Sukanta Sabut and Joel Koh En Wei and Edward J. Ciaccio and U. Rajendra Acharya,2021,14,Complex &amp; Intelligent Systems
10.1007/s40747-022-00657-1,A hybrid model integrating FMEA and HFACS to assess the risk of inter-city bus accidents,James J. H. Liou and Perry C. Y. Liu and Shiaw-Shyan Luo and Huai-Wei Lo and Yu-Zeng Wu,2022,5,Complex &amp; Intelligent Systems
10.1007/s40747-020-00262-0,QSPR analysis of some novel neighbourhood degree-based topological descriptors,Sourav Mondal and Arindam Dey and Nilanjan De and Anita Pal,2021,43,Complex &amp; Intelligent Systems
10.1007/s40747-019-0114-3,A new similarity measure for Pythagorean fuzzy sets,M. Adabitabar Firozja and B. Agheli and E. Baloui Jamkhaneh,2020,28,Complex &amp; Intelligent Systems
10.1007/s40747-019-0105-4,Exponential similarity measures for Pythagorean fuzzy sets and their applications to pattern recognition and decision-making process,Xuan Thao Nguyen and Van Dinh Nguyen and Van Hanh Nguyen and Harish Garg,2019,43,Complex &amp; Intelligent Systems
10.1007/s40747-020-00235-3,An innovative picture fuzzy distance measure and novel multi-attribute decision-making method,Abdul Haseeb Ganie and Surender Singh,2021,16,Complex &amp; Intelligent Systems
10.1007/s40747-022-00686-w,Carbon mechanism on sustainable multi-objective solid transportation problem for waste management in Pythagorean hesitant fuzzy environment,Shyamali Ghosh and Karl-Heinz Küfer and Sankar Kumar Roy and Gerhard-Wilhelm Weber,2022,11,Complex &amp; Intelligent Systems
10.1007/s40747-021-00326-9,Significance of multi-objective optimization in logistics problem for multi-product supply chain network under the intuitionistic fuzzy environment,Srikant Gupta and Ahteshamul Haq and Irfan Ali and Biswajit Sarkar,2021,26,Complex &amp; Intelligent Systems
10.1007/s40747-021-00460-4,An efficient image encryption scheme based on fractal Tromino and Chebyshev polynomial,Majid Khan and Ammar S. Alanazi and Lal Said Khan and Iqtadar Hussain,2021,12,Complex &amp; Intelligent Systems
10.1007/s40747-021-00360-7,Deep transfer learning: a novel glucose prediction framework for new subjects with type 2 diabetes,Xia Yu and Tao Yang and Jingyi Lu and Yun Shen and Wei Lu and Wei Zhu and Yuqian Bao and Hongru Li and Jian Zhou,2022,6,Complex &amp; Intelligent Systems
10.1007/s40747-020-00243-3,Toward complete area coverage of a reconfigurable tiling robot by following obstacle shape,S. M. Bhagya P. Samarakoon and M. A. Viraj J. Muthugala and Anh Vu Le and Mohan Rajesh Elara,2021,10,Complex &amp; Intelligent Systems
10.1007/s40747-020-00224-6,An intuitionistic fuzzy entropy approach for supplier selection,Mohamadtaghi Rahimi and Pranesh Kumar and Behzad Moomivand and Gholamhosein Yari,2021,11,Complex &amp; Intelligent Systems
10.1007/s40747-022-00741-6,Deep convolutional forest: a dynamic deep ensemble approach for spam detection in text,Mai A. Shaaban and Yasser F. Hassan and Shawkat K. Guirguis,2022,3,Complex &amp; Intelligent Systems
10.1007/s40747-021-00463-1,HatchEnsemble: an efficient and practical uncertainty quantification method for deep neural networks,Yufeng Xia and Jun Zhang and Tingsong Jiang and Zhiqiang Gong and Wen Yao and Ling Feng,2021,3,Complex &amp; Intelligent Systems
10.1007/s40747-016-0017-5,FPGA implementation of rule optimization for stand-alone tunable fuzzy logic controller using GA,Bhaskara Rao Jammu and Pushpak Pati and S. K. Patra and K. K. Mahapatra,2016,9,Complex &amp; Intelligent Systems
10.1007/s40747-021-00544-1,Spatio-temporal joint aberrance suppressed correlation filter for visual tracking,Libin Xu and Pyoungwon Kim and Mengjie Wang and Jinfeng Pan and Xiaomin Yang and Mingliang Gao,2022,3,Complex &amp; Intelligent Systems
10.1007/s40747-022-00725-6,Fuzzy acceptance sampling plan for transmuted Weibull distribution,Muhammad Zahir Khan and Muhammad Farid Khan and Muhammad Aslam and Abdur Razzaque Mughal,2022,1,Complex &amp; Intelligent Systems
10.1007/s40747-021-00282-4,Memristor crossbar architectures for implementing deep neural networks,Xiaoyang Liu and Zhigang Zeng,2022,7,Complex &amp; Intelligent Systems
10.1007/s40747-021-00537-0,Effect of corporate social responsibility on consumer retention for FMCG industries: a deep learning analysis of professional students of Odisha,Santanu Kumar Das,2022,1,Complex &amp; Intelligent Systems
10.1007/s40747-021-00638-w,ASN-SMOTE: a synthetic minority oversampling method with adaptive qualified synthesizer selection,Xinkai Yi and Yingying Xu and Qian Hu and Sujatha Krishnamoorthy and Wei Li and Zhenzhou Tang,2022,5,Complex &amp; Intelligent Systems
10.1007/s40747-020-00242-4,Hexagonal fuzzy approximation of fuzzy numbers and its applications in MCDM,V. Lakshmana Gomathi Nayagam and Jagadeeswari Murugan,2021,8,Complex &amp; Intelligent Systems
10.1007/s40747-020-00129-4,Analysis of watermarking framework for color image through a neural network-based approach,M. F. Kazemi and M. A. Pourmina and A. H. Mazinan,2020,20,Complex &amp; Intelligent Systems
10.1007/s40747-022-00675-z,A consensus building model in group decision making with non-reciprocal fuzzy preference relations,Fang Liu and Tong Liu and Ya-Ru Chen,2022,1,Complex &amp; Intelligent Systems
10.1007/s40747-021-00270-8,A comparative study of many-objective optimizers on large-scale many-objective software clustering problems,Amarjeet Prajapati,2021,4,Complex &amp; Intelligent Systems
10.1007/s40747-017-0035-y,Age estimation from a face image in a selected gender-race group based on ranked local binary patterns,Andrey Rybintsev,2017,5,Complex &amp; Intelligent Systems
10.1007/s40747-022-00816-4,Decentralized robust interaction control of modular robot manipulators via harmonic drive compliance model-based human motion intention identification,Bo Dong and Yuexi Wang and Jingchen Chen and Zhenguo Zhang and Tianjiao An,2022,0,Complex &amp; Intelligent Systems
10.1007/s40747-019-0093-4,Calculator for fuzzy numbers,Abbas Parchami,2019,5,Complex &amp; Intelligent Systems
10.1007/s40747-022-00919-y,Evolutionary convolutional neural network for image classification based on multi-objective genetic programming with leader–follower mechanism,Qingqing Liu and Xianpeng Wang and Yao Wang and Xiangman Song,2022,0,Complex &amp; Intelligent Systems
10.1007/s40747-022-00918-z,Correction to: A metaheuristic-based framework for index tracking with practical constraints,Man-Chung Yuen and Sin-Chun Ng and Man-Fai Leung and Hangjun Che,2022,0,Complex &amp; Intelligent Systems
10.1007/s40747-022-00940-1,Modeling multiple latent information graph structures via graph convolutional network for aspect-based sentiment analysis,Jiajun Wang and Xiaoge Li and Xiaochun An,2022,0,Complex &amp; Intelligent Systems
10.1007/s40747-016-0033-5,Performance improvement of intrusion detection with fusion of multiple sensors,Vrushank Shah and Akshai K. Aggarwal and Nirbhay Chaubey,2017,9,Complex &amp; Intelligent Systems
10.1007/s40747-020-00198-5,Compliance and application tests of usability guidelines about giving information quickly and comprehensibly,Lucía Alonso-Virgós and Jordán Pascual Espada and Oscar Sanjuán Martínez and Rubén González Crespo,2021,0,Complex &amp; Intelligent Systems
10.1007/s40747-016-0023-7,Fuzzy knowledge-based adaptive image watermarking by the method of moments,G. A. Papakostas and E. D. Tsougenis and D. E. Koulouriotis,2016,10,Complex &amp; Intelligent Systems
10.1007/s40747-015-0003-3,Scalable distributed implementation of a biologically inspired parallel model,Gabriel Ciobanu,2015,0,Complex &amp; Intelligent Systems
10.1007/s40747-020-00135-6,A study on compact structural soft sets and an application method,Mustafa Burç Kandemir and Damla Yılmaz,2020,2,Complex &amp; Intelligent Systems
10.1007/s40747-022-00749-y,"Complex Pythagorean uncertain linguistic group decision-making model based on Heronian mean aggregation operator considering uncertainty, interaction and interrelationship",Haolun Wang and Faming Zhang,2022,0,Complex &amp; Intelligent Systems
10.1007/s40747-022-00948-7,DM-DQN: Dueling Munchausen deep Q network for robot path planning,Yuwan Gu and Zhitao Zhu and Jidong Lv and Lin Shi and Zhenjie Hou and Shoukun Xu,2022,0,Complex &amp; Intelligent Systems
10.1007/s40747-018-0073-0,A robust system maturity model for complex systems utilizing system readiness level and Petri nets,Brent Thal and Bill Olson and Paul Blessner,2018,2,Complex &amp; Intelligent Systems
10.1007/s40747-022-00848-w,BugPre: an intelligent software version-to-version bug prediction system using graph convolutional neural networks,Zixu Wang and Weiyuan Tong and Peng Li and Guixin Ye and Hao Chen and Xiaoqing Gong and Zhanyong Tang,2022,0,Complex &amp; Intelligent Systems
10.1007/s40747-021-00442-6,An edge-cloud collaboration architecture for pattern anomaly detection of time series in wireless sensor networks,Cong Gao and Ping Yang and Yanping Chen and Zhongmin Wang and Yue Wang,2021,1,Complex &amp; Intelligent Systems
10.1007/s40747-022-00711-y,Hierarchical edge-aware network for defocus blur detection,Zijian Zhao and Hang Yang and Huiyuan Luo,2022,0,Complex &amp; Intelligent Systems
10.1007/s40747-022-00878-4,"(2,1)-Fuzzy sets: properties, weighted aggregated operators and their applications to multi-criteria decision-making methods",Tareq M. Al-shami,2022,7,Complex &amp; Intelligent Systems
10.1007/s40747-020-00205-9,An improved simulated annealing algorithm based on residual network for permutation flow shop scheduling,Yang Li and Cuiyu Wang and Liang Gao and Yiguo Song and Xinyu Li,2021,16,Complex &amp; Intelligent Systems
10.1007/s40747-021-00272-6,Multi-stage timetable rescheduling for high-speed railways: a dynamic programming approach with adaptive state generation,Guoqi Feng and Peng Xu and Dongliang Cui and Xuewu Dai and Hui Liu and Qi Zhang,2021,2,Complex &amp; Intelligent Systems
10.1007/s40747-021-00469-9,Evolutionary multiple instance boosting framework for weakly supervised learning,Kamanasish Bhattacharjee and Millie Pant and Shilpa Srivastava,2022,0,Complex &amp; Intelligent Systems
10.1007/s40747-022-00766-x,Evolutionary optimization of large complex problems,Handing Wang and Chaoli Sun and Jinliang Ding and Yew-soon Ong,2022,0,Complex &amp; Intelligent Systems
10.1007/s40747-021-00440-8,POI recommendation method using LSTM-attention in LBSN considering privacy protection,Kun Wang and Xiaofeng Wang and Xuan Lu,2021,3,Complex &amp; Intelligent Systems
10.1007/s40747-022-00717-6,An adaptive model switch-based surrogate-assisted evolutionary algorithm for noisy expensive multi-objective optimization,Nan Zheng and Handing Wang and Bo Yuan,2022,2,Complex &amp; Intelligent Systems
10.1007/s40747-020-00233-5,Embedded YARA rules: strengthening YARA rules utilising fuzzy hashing and fuzzy rules for malware analysis,Nitin Naik and Paul Jenkins and Nick Savage and Longzhi Yang and Tossapon Boongoen and Natthakan Iam-On and Kshirasagar Naik and Jingping Song,2021,5,Complex &amp; Intelligent Systems
10.1007/s40747-019-0099-y,Gender classification from fingerprint ridge count and fingertip size using optimal score assignment,P. Gnanasivam and R. Vijayarajan,2019,5,Complex &amp; Intelligent Systems
10.1007/s40747-022-00777-8,Editorial of the Special Issue: Brain-like computing for medical applications,Yu-Dong Zhang and Hong Lin and João Manuel R. S. Tavares and Mussarat Yasmin and Steven L. Fernandes,2022,0,Complex &amp; Intelligent Systems
10.1007/s40747-022-00867-7,Multilayer Fisher extreme learning machine for classification,Jie Lai and Xiaodan Wang and Qian Xiang and Jian Wang and Lei Lei,2022,0,Complex &amp; Intelligent Systems
10.1007/s40747-022-00909-0,ST-MAE: robust lane detection in continuous multi-frame driving scenes based on a deep hybrid network,Rongyun Zhang and Yufeng Du and Peicheng Shi and Lifeng Zhao and Yaming Liu and Haoran Li,2022,0,Complex &amp; Intelligent Systems
10.1007/s40747-022-00915-2,A collaborative path planning method for mobile cable-driven parallel robots in a constrained environment with considering kinematic stability,Jiajun Xu and Byeong-Geon Kim and Kyoung-Su Park,2022,0,Complex &amp; Intelligent Systems
10.1007/s40747-021-00595-4,Agent-based modeling and life cycle dynamics of COVID-19-related online collective actions,Gang Zhang and Hao Li and Rong He and Peng Lu,2022,0,Complex &amp; Intelligent Systems
10.1007/s40747-021-00592-7,Noise-immune image blur detection via sequency spectrum truncation,Xiao Liang and Xuewei Wang and Litong Lyu and Yanjun Han and Jinjin Zheng and Wenwu Guo and Jingbo Guo,2022,0,Complex &amp; Intelligent Systems
10.1007/s40747-020-00266-w,Fugl-Meyer hand motor imagination recognition for brain–computer interfaces using only fNIRS,Chenguang Li and Hongjun Yang and Long Cheng,2022,2,Complex &amp; Intelligent Systems
10.1007/s40747-016-0006-8,Critical nodes identification in complex systems,Xin Chen,2015,12,Complex &amp; Intelligent Systems
10.1007/s40747-020-00207-7,Intelligent IoT-based large-scale inverse planning system considering postmodulation factors,Yihua Lan and Fang Li and Zijun Li and Binglei Yue and Yin Zhang,2020,1,Complex &amp; Intelligent Systems
10.1007/s40747-021-00401-1,A hybrid ant colony algorithm based on multiple strategies for the vehicle routing problem with time windows,Hongguang Wu and Yuelin Gao and Wanting Wang and Ziyu Zhang,2021,7,Complex &amp; Intelligent Systems
10.1007/s40747-021-00354-5,A memetic discrete differential evolution algorithm for the distributed permutation flow shop scheduling problem,Fuqing Zhao and Xiaotong Hu and Ling Wang and Zekai Li,2022,3,Complex &amp; Intelligent Systems
10.1007/s40747-017-0034-z,Constructing enhanced default theories incrementally,Ghassan Beydoun and Achim Hoffmann and Asif Gill,2017,1,Complex &amp; Intelligent Systems
10.1007/s40747-019-0095-2,Pythagorean fuzzy topological spaces,Murat Olgun and Mehmet Ünver and Şeyhmus Yardımcı,2019,21,Complex &amp; Intelligent Systems
10.1007/s40747-021-00608-2,ETHOS: a multi-label hate speech detection dataset,Ioannis Mollas and Zoe Chrysopoulou and Stamatis Karlos and Grigorios Tsoumakas,2022,5,Complex &amp; Intelligent Systems
10.1007/s40747-021-00418-6,Incorporating model predictive control with fuzzy approximation for robot manipulation under remote center of motion constraint,Hang Su and Junhao Zhang and Ziyu She and Xin Zhang and Ke Fan and Xiu Zhang and Qingsheng Liu and Giancarlo Ferrigno and Elena De Momi,2022,1,Complex &amp; Intelligent Systems
10.1007/s40747-021-00625-1,Compilation and evaluation of the Spanish SatiCorpus 2021 for satire identification using linguistic features and transformers,José Antonio García-Díaz and Rafael Valencia-García,2022,1,Complex &amp; Intelligent Systems
10.1007/s40747-021-00325-w,End-to-end heart sound segmentation using deep convolutional recurrent network,Yao Chen and Yanan Sun and Jiancheng Lv and Bijue Jia and Xiaoming Huang,2021,7,Complex &amp; Intelligent Systems
10.1007/s40747-023-00986-9,Developing explicit customer preference models using fuzzy regression with nonlinear structure,Huimin Jiang and Xianhui Wu and Farzad Sabetzadeh and Kit Yan Chan,2023,0,Complex &amp; Intelligent Systems
10.1007/s40747-016-0021-9,Understanding the determinants of Cloud Computing adoption in Saudi healthcare organisations,Fawaz Alharbi and Anthony Atkins and Clare Stanier,2016,63,Complex &amp; Intelligent Systems
10.1007/s40747-020-00223-7,Voice of urban park visitors: exploring destination attributes influencing behavioural intentions through online review mining,Ke Ma and Beibei Jiang,2020,2,Complex &amp; Intelligent Systems
10.1007/s40747-021-00569-6,Optimal keyframe selection-based lossless video-watermarking technique using IGSA in LWT domain for copyright protection,Roop Singh and Himanshu Mittal and Raju Pal,2022,3,Complex &amp; Intelligent Systems
